0
0
0
0
0
0
0
18
0
0
0
0
0
0
0
0
0
0
0
0
61
0
-1000
0
0
0
0
0
0
0
0
-1000
0
0
0
0
0
0
0
0
0
0
28
-22
-1000
-41
0
-39
0
41
0
-41
0
41
-48
0
0
0
-42
0
0
34
-1000
-32
0
21
0
0
-33
0
-1000
0
-72
0
0
0
0
0
0
1000
0
0
-64
0
0
-1000
0
0
0
0
0
-41
0
0
-71
0
0
-70
0
1000
